T,PH,R,DT,LV,AV,CU,FA,FB,PS
462703,43.7,0,78,22.08,990,-1775,0,0,205
462782,43.7,0,79,1.77,79.53,-1763,0,0,209
462859,43.7,0,77,22.08,990,-1792,0,0,205
462938,43.7,1,79,22.08,990,-1792,0,0,205
463016,43.7,0,78,1.8,80.55,-1769,0,0,209
463093,43.7,0,77,22.08,990,-1804,0,0,211
463173,43.7,0,80,1.75,78.54,-1804,0,0,209
463250,43.7,0,77,22.08,990,-1810,0,0,208
463329,43.7,1,79,22.08,990,-1781,0,0,213
463408,43.7,0,79,1.77,79.53,-1810,0,0,213
463484,44.09,0,76,22.08,990,-1804,0,0,209
463564,44.09,0,80,1.75,78.54,-1792,0,0,206
463641,44.09,0,77,22.08,990,-1763,0,0,207
463720,44.09,0,79,1.77,79.53,-1792,0,0,210
463797,44.09,0,77,22.08,990,-1804,0,0,206
463876,44.09,0,79,22.08,990,-1775,0,0,205
463954,44.09,0,78,1.8,80.55,-1775,0,0,211
464032,44.09,0,78,22.08,990,-1810,0,0,208
464111,44.09,0,79,1.77,79.53,-1810,0,0,209
464188,44.09,0,77,22.08,990,-1781,0,0,208
464267,44.09,1,79,22.08,990,-1775,0,0,213
464346,44.09,0,79,1.77,79.53,-1804,0,0,208
464422,44.09,0,76,22.08,990,-1798,0,0,206
464502,44.09,0,80,1.75,78.54,-1769,0,0,209
464579,44.09,0,77,22.08,990,-1792,0,0,207
464658,44.09,0,79,1.77,79.53,-1798,0,0,205
464735,44.09,0,77,22.08,990,-1804,0,0,205
464814,44.09,0,79,22.08,990,-1781,0,0,210
464893,44.09,0,78,1.8,80.55,-1810,0,0,212
464970,44.09,0,78,22.08,990,-1816,0,0,208
465049,44.09,0,79,1.77,79.53,-1810,0,0,208
465126,44.49,0,77,22.08,990,-1775,0,0,212
465205,44.49,1,79,22.08,990,-1804,0,0,213
465284,44.49,0,79,1.77,79.53,-1804,0,0,206
465361,44.49,0,77,22.08,990,-1769,0,0,205
465440,44.49,0,79,1.77,79.53,-1763,0,0,209
465517,44.49,0,77,22.08,990,-1804,0,0,205
465596,44.49,0,79,1.77,79.53,-1804,0,0,207
465673,44.49,0,77,22.08,990,-1781,0,0,207
465752,44.49,1,79,22.08,990,-1781,0,0,211
465831,44.49,0,79,1.77,79.53,-1816,0,0,209
465908,44.49,0,77,22.08,990,-1810,0,0,208
465987,44.49,0,79,1.77,79.53,-1781,0,0,211
466064,44.49,0,77,22.08,990,-1798,0,0,211
466143,44.49,1,79,22.08,990,-1816,0,0,207
466222,44.49,0,79,1.77,79.53,-1798,0,0,205
466299,44.49,0,77,22.08,990,-1769,0,0,209
466378,44.49,0,79,1.77,79.53,-1798,0,0,209
466455,44.49,0,77,22.08,990,-1810,0,0,207
466534,44.49,0,79,1.77,79.53,-1804,0,0,207
466611,44.49,0,77,22.08,990,-1781,0,0,212
466691,44.49,1,79,22.08,990,-1816,0,0,213
466769,44.88,0,79,1.77,79.53,-1816,0,0,209
466846,44.88,0,77,22.08,990,-1781,0,0,207
466925,44.88,0,79,1.77,79.53,-1769,0,0,210
467002,44.88,0,77,22.08,990,-1792,0,0,203
467081,44.88,0,79,1.77,79.53,-1792,0,0,205
467159,44.88,0,78,22.08,990,-1775,0,0,205
467237,44.88,1,78,22.08,990,-1769,0,0,209
467316,44.88,0,79,1.77,79.53,-1804,0,0,207
467393,44.88,0,77,22.08,990,-1810,0,0,207
467472,44.88,0,79,1.77,79.53,-1786,0,0,212
467549,44.88,0,77,22.08,990,-1810,0,0,213
467629,44.88,1,80,22.08,990,-1827,0,0,209
467707,44.88,0,78,1.8,80.55,-1810,0,0,207
467784,44.88,0,77,22.08,990,-1775,0,0,210
467863,44.88,0,79,1.77,79.53,-1798,0,0,210
467940,44.88,0,77,22.08,990,-1798,0,0,205
468019,44.88,0,79,1.77,79.53,-1775,0,0,204
468097,44.88,0,78,22.08,990,-1775,0,0,209
468175,44.88,1,78,22.08,990,-1810,0,0,211
468254,44.88,0,79,1.77,79.53,-1810,0,0,208
468331,44.88,0,77,22.08,990,-1786,0,0,208
468410,45.28,0,79,1.77,79.53,-1781,0,0,212
468488,45.28,0,77,22.08,990,-1804,0,0,208
468567,45.28,0,80,1.75,78.54,-1798,0,0,207
468643,45.28,0,76,22.08,990,-1769,0,0,205
468722,45.28,1,79,22.08,990,-1757,0,0,209
468801,45.28,0,79,1.77,79.53,-1792,0,0,205
468878,45.28,0,77,22.08,990,-1798,0,0,205
468958,45.28,0,80,1.75,78.54,-1775,0,0,211
469035,45.28,0,76,22.08,990,-1810,0,0,211
469113,45.28,0,79,1.77,79.53,-1816,0,0,209
469190,45.28,0,77,22.08,990,-1816,0,0,208
469269,45.28,1,79,22.08,990,-1781,0,0,213
469348,45.28,0,79,1.77,79.53,-1804,0,0,213
469426,45.28,0,78,22.08,990,-1804,0,0,207
469505,45.28,0,79,1.77,79.53,-1769,0,0,205
469581,45.28,0,76,22.08,990,-1763,0,0,207
469660,45.28,0,79,1.77,79.53,-1792,0,0,209
469737,45.28,0,77,22.08,990,-1804,0,0,205
469816,45.28,1,79,22.08,990,-1775,0,0,205
469896,45.28,0,80,1.75,78.54,-1775,0,0,211
469972,45.28,0,76,22.08,990,-1810,0,0,208
470051,45.67,0,79,1.77,79.53,-1816,0,0,208
470128,45.67,0,77,22.08,990,-1781,0,0,205
470207,45.67,0,79,1.77,79.53,-1769,0,0,210
470285,45.67,0,77,22.08,990,-1798,0,0,207
470364,45.67,1,80,22.08,990,-1792,0,0,206
470443,45.67,0,78,1.8,80.55,-1763,0,0,209
470519,45.67,0,77,22.08,990,-1798,0,0,210
470598,45.67,0,79,1.77,79.53,-1810,0,0,207
470675,45.67,0,77,22.08,990,-1810,0,0,205
470755,45.67,0,80,1.75,78.54,-1781,0,0,212
470832,45.67,0,77,22.08,990,-1816,0,0,213
470910,45.67,1,78,22.08,990,-1810,0,0,209
470989,45.67,0,79,1.77,79.53,-1781,0,0,208
471066,45.67,0,77,22.08,990,-1769,0,0,211
471145,45.67,0,79,1.77,79.53,-1798,0,0,211
471223,45.67,0,78,22.08,990,-1798,0,0,203
471302,45.67,0,79,1.77,79.53,-1769,0,0,205
471378,45.67,0,76,22.08,990,-1769,0,0,209
471457,45.67,1,79,22.08,990,-1798,0,0,206
471536,45.67,0,79,1.77,79.53,-1804,0,0,208
471613,45.67,0,77,22.08,990,-1781,0,0,207
471693,46.06,0,80,1.75,78.54,-1781,0,0,212
471770,46.06,0,77,22.08,990,-1804,0,0,208
471848,46.06,0,78,1.8,80.55,-1798,0,0,207
471925,46.06,0,77,22.08,990,-1769,0,0,211
472004,46.06,1,79,22.08,990,-1792,0,0,211
472084,46.06,0,80,1.75,78.54,-1792,0,0,206
472161,46.06,0,77,22.08,990,-1798,0,0,205
472240,46.06,0,79,1.77,79.53,-1769,0,0,209
472316,46.06,0,76,22.08,990,-1804,0,0,211
472395,46.06,0,79,1.77,79.53,-1810,0,0,209
472472,46.06,0,77,22.08,990,-1786,0,0,208
472552,46.06,1,80,22.08,990,-1781,0,0,212
472631,46.06,0,79,1.77,79.53,-1810,0,0,213
472708,46.06,0,77,22.08,990,-1804,0,0,208
472786,46.06,0,78,1.8,80.55,-1769,0,0,205
472863,46.06,0,77,22.08,990,-1763,0,0,209
472942,46.06,0,79,1.77,79.53,-1792,0,0,205
473020,46.06,0,78,22.08,990,-1804,0,0,205
473099,46.06,1,79,22.08,990,-1775,0,0,205
473178,46.06,0,79,1.77,79.53,-1769,0,0,211
473254,46.06,0,76,22.08,990,-1810,0,0,208
473333,46.46,0,79,1.77,79.53,-1810,0,0,209
473410,46.46,0,77,22.08,990,-1781,0,0,212
473490,46.46,0,80,1.75,78.54,-1781,0,0,212
473567,46.46,0,77,22.08,990,-1798,0,0,207
473646,46.46,1,79,22.08,990,-1810,0,0,206
473724,46.46,0,78,1.8,80.55,-1763,0,0,209
473801,46.46,1,77,22.08,990,-1792,0,0,210
473881,46.46,0,80,1.75,78.54,-1798,0,0,205
473958,46.46,0,77,22.08,990,-1781,0,0,205
474037,46.46,0,79,1.77,79.53,-1775,0,0,211
474114,46.46,0,77,22.08,990,-1816,0,0,210
474192,46.46,0,78,1.8,80.55,-1816,0,0,209
474269,46.46,0,77,22.08,990,-1781,0,0,208
474349,46.46,1,80,22.08,990,-1775,0,0,212
474428,46.46,0,79,1.77,79.53,-1798,0,0,206
474505,46.46,0,77,22.08,990,-1792,0,0,206
474584,46.46,0,79,1.77,79.53,-1763,0,0,209
474660,46.46,0,76,22.08,990,-1775,0,0,209
474739,46.46,0,79,1.77,79.53,-1798,0,0,207
474817,46.46,0,78,22.08,990,-1810,0,0,207
474896,46.46,1,79,22.08,990,-1781,0,0,211
474975,46.85,0,79,1.77,79.53,-1786,0,0,213
475052,46.85,0,77,22.08,990,-1816,0,0,208
475130,46.85,0,78,1.8,80.55,-1810,0,0,208
475207,46.85,0,77,22.08,990,-1775,0,0,211
475287,46.85,0,80,1.75,78.54,-1798,0,0,210
475364,46.85,0,77,22.08,990,-1798,0,0,203
475443,46.85,0,79,1.77,79.53,-1769,0,0,204
475520,46.85,0,76,22.08,990,-1775,0,0,209
475598,46.85,1,79,22.08,990,-1804,0,0,210
475678,46.85,0,80,1.75,78.54,-1810,0,0,207
475755,46.85,0,77,22.08,990,-1786,0,0,207
475834,46.85,0,79,1.77,79.53,-1786,0,0,212
475911,46.85,0,77,22.08,990,-1810,0,0,209
475990,46.85,0,78,1.8,80.55,-1804,0,0,207
476066,46.85,0,77,22.08,990,-1769,0,0,210
476146,46.85,1,80,22.08,990,-1769,0,0,210
476225,46.85,0,79,1.77,79.53,-1792,0,0,205
476302,46.85,0,77,22.08,990,-1798,0,0,205
476381,46.85,0,79,1.77,79.53,-1769,0,0,209
476457,46.85,0,76,22.08,990,-1804,0,0,211
476536,46.85,0,79,1.77,79.53,-1810,0,0,209
476614,47.24,0,78,22.08,990,-1786,0,0,205
476693,47.24,0,79,1.77,79.53,-1781,0,0,212
476770,47.24,0,77,22.08,990,-1804,0,0,213
476849,47.24,1,79,22.08,990,-1804,0,0,209
476928,47.24,0,78,1.8,80.55,-1769,0,0,205
477004,47.24,0,77,22.08,990,-1763,0,0,209
477084,47.24,0,80,1.75,78.54,-1786,0,0,210
477161,47.24,0,77,22.08,990,-1804,0,0,205
477240,47.24,0,79,1.77,79.53,-1775,0,0,206
477317,47.24,0,77,22.08,990,-1775,0,0,209
477395,47.24,1,78,22.08,990,-1810,0,0,209
477475,47.24,0,80,1.75,78.54,-1804,0,0,209
477552,47.24,1,77,22.08,990,-1781,0,0,212
477631,47.24,0,79,1.77,79.53,-1775,0,0,212
477708,47.24,0,77,22.08,990,-1798,0,0,207
477787,47.24,0,79,1.77,79.53,-1792,0,0,206
477863,47.24,0,76,22.08,990,-1763,0,0,209
477943,47.24,0,80,1.75,78.54,-1769,0,0,209
478020,47.24,0,77,22.08,990,-1804,0,0,206
478099,47.24,1,79,22.08,990,-1792,0,0,205
478178,47.24,0,79,1.77,79.53,-1775,0,0,211
478255,47.64,1,77,22.08,990,-1810,0,0,213
478333,47.64,0,78,1.8,80.55,-1816,0,0,209
478411,47.64,0,78,22.08,990,-1781,0,0,208
478490,47.64,0,79,1.77,79.53,-1769,0,0,210
478567,47.64,0,77,22.08,990,-1798,0,0,211
478646,47.64,0,79,1.77,79.53,-1792,0,0,206
478723,47.64,0,77,22.08,990,-1769,0,0,205
478801,47.64,1,78,22.08,990,-1781,0,0,209
478881,47.64,0,80,1.75,78.54,-1798,0,0,206
478958,47.64,1,77,22.08,990,-1804,0,0,207
479037,47.64,0,79,1.77,79.53,-1775,0,0,212
479114,47.64,0,77,22.08,990,-1786,0,0,212
479193,47.64,0,79,1.77,79.53,-1810,0,0,209
479270,47.64,0,76,22.08,990,-1804,0,0,208
479349,47.64,0,80,1.75,78.54,-1769,0,0,211
479426,47.64,0,77,22.08,990,-1792,0,0,210
479505,47.64,1,79,22.08,990,-1810,0,0,207
479584,47.64,0,79,1.77,79.53,-1786,0,0,205
479661,47.64,1,77,22.08,990,-1769,0,0,209
479740,47.64,0,79,1.77,79.53,-1798,0,0,211
479817,47.64,0,77,22.08,990,-1810,0,0,208
479896,48.03,0,79,1.77,79.53,-1781,0,0,208
479973,48.03,0,77,22.08,990,-1781,0,0,213
480052,48.03,0,79,1.77,79.53,-1804,0,0,212
480129,48.03,0,77,22.08,990,-1798,0,0,205
480208,48.03,1,79,22.08,990,-1786,0,0,206
480287,48.03,0,79,1.77,79.53,-1763,0,0,209
480364,48.03,1,77,22.08,990,-1792,0,0,205
480443,48.03,0,79,1.77,79.53,-1792,0,0,205
480520,48.03,0,77,22.08,990,-1775,0,0,209
480599,48.03,0,79,1.77,79.53,-1781,0,0,211
480676,48.03,0,77,22.08,990,-1816,0,0,208
480755,48.03,0,79,1.77,79.53,-1816,0,0,209
480832,48.03,0,77,22.08,990,-1781,0,0,209
480911,48.03,0,79,1.77,79.53,-1804,0,0,212
480988,48.03,0,77,22.08,990,-1804,0,0,206
481068,48.03,1,78,22.08,990,-1775,0,0,205
481146,48.03,0,80,1.75,78.54,-1763,0,0,209
481223,48.03,0,77,22.08,990,-1798,0,0,210
481302,48.03,0,79,1.77,79.53,-1804,0,0,205
481379,48.03,0,77,22.08,990,-1781,0,0,205
481458,48.03,0,79,1.77,79.53,-1781,0,0,211
481536,48.43,0,77,22.08,990,-1816,0,0,212
481614,48.43,0,79,1.77,79.53,-1822,0,0,208
481691,48.43,0,77,22.08,990,-1781,0,0,212
481770,48.43,1,79,22.08,990,-1775,0,0,212
481849,48.43,0,79,1.77,79.53,-1804,0,0,206
481926,48.43,1,77,22.08,990,-1798,0,0,205
482006,48.43,0,79,1.77,79.53,-1769,0,0,208
482082,48.43,0,77,22.08,990,-1775,0,0,209
482161,48.43,0,79,1.77,79.53,-1804,0,0,207
482238,48.43,0,77,22.08,990,-1781,0,0,206
482317,48.43,0,79,1.77,79.53,-1781,0,0,212
482394,48.43,0,77,22.08,990,-1816,0,0,210
482473,48.43,0,79,1.77,79.53,-1816,0,0,208
482550,48.43,0,77,22.08,990,-1781,0,0,207
482629,48.43,1,79,22.08,990,-1769,0,0,211
482708,48.43,0,79,1.77,79.53,-1798,0,0,211
482785,48.43,0,77,22.08,990,-1798,0,0,206
482865,48.43,0,79,1.77,79.53,-1769,0,0,204
482941,48.43,0,77,22.08,990,-1775,0,0,209
483020,48.43,0,79,1.77,79.53,-1804,0,0,207
483097,48.43,0,77,22.08,990,-1810,0,0,207
483176,48.82,0,79,1.77,79.53,-1786,0,0,213
483253,48.82,0,77,22.08,990,-1781,0,0,213
483333,48.82,1,80,22.08,990,-1822,0,0,209
483411,48.82,0,78,1.8,80.55,-1804,0,0,207
483488,48.82,1,77,22.08,990,-1769,0,0,210
483567,48.82,0,79,1.77,79.53,-1769,0,0,209
483644,48.82,0,77,22.08,990,-1798,0,0,205
483723,48.82,0,79,1.77,79.53,-1798,0,0,205
483801,48.82,0,78,22.08,990,-1775,0,0,209
483879,48.82,0,78,1.8,80.55,-1810,0,0,212
483956,48.82,0,77,22.08,990,-1816,0,0,208
484035,48.82,0,79,1.77,79.53,-1792,0,0,208
484112,48.82,0,77,22.08,990,-1781,0,0,212
484191,48.82,1,79,22.08,990,-1816,0,0,213
484271,48.82,0,80,1.75,78.54,-1804,0,0,207
484347,48.82,1,76,22.08,990,-1769,0,0,205
484426,48.82,0,79,1.77,79.53,-1763,0,0,209
484503,48.82,0,77,22.08,990,-1798,0,0,205
484582,48.82,0,79,1.77,79.53,-1798,0,0,205
484659,48.82,0,77,22.08,990,-1781,0,0,211
484739,48.82,0,80,1.75,78.54,-1781,0,0,212
484815,49.21,0,76,22.08,990,-1816,0,0,209
484894,49.21,0,79,1.77,79.53,-1816,0,0,208
484971,49.21,0,77,22.08,990,-1775,0,0,212
485050,49.21,1,79,22.08,990,-1816,0,0,212
485130,49.21,0,80,1.75,78.54,-1804,0,0,207
485207,49.21,1,77,22.08,990,-1769,0,0,205
485285,49.21,0,78,1.8,80.55,-1763,0,0,209
485362,49.21,0,77,22.08,990,-1798,0,0,210
485441,49.21,0,79,1.77,79.53,-1810,0,0,207
485518,49.21,0,77,22.08,990,-1786,0,0,206
485598,49.21,0,80,1.75,78.54,-1781,0,0,212
485675,49.21,0,76,22.08,990,-1810,0,0,213
485753,49.21,0,79,1.77,79.53,-1810,0,0,209
485830,49.21,0,77,22.08,990,-1775,0,0,207
485909,49.21,1,79,22.08,990,-1781,0,0,211
485988,49.21,0,79,1.77,79.53,-1798,0,0,206
486066,49.21,1,78,22.08,990,-1792,0,0,205
486145,49.21,0,79,1.77,79.53,-1769,0,0,209
486221,49.21,0,76,22.08,990,-1775,0,0,209
486300,49.21,0,79,1.77,79.53,-1804,0,0,207
486377,49.21,0,77,22.08,990,-1810,0,0,208
486456,49.61,0,79,1.77,79.53,-1781,0,0,212
486534,49.61,0,78,22.08,990,-1810,0,0,213
486612,49.61,0,78,1.8,80.55,-1810,0,0,208
486689,49.61,0,77,22.08,990,-1775,0,0,203
486768,49.61,0,79,1.77,79.53,-1763,0,0,209
486845,49.61,0,77,22.08,990,-1792,0,0,210
486925,49.61,1,79,22.08,990,-1798,0,0,205
487004,49.61,0,80,1.75,78.54,-1775,0,0,204
487080,49.61,1,76,22.08,990,-1775,0,0,210
487159,49.61,0,79,1.77,79.53,-1804,0,0,213
487236,49.61,0,77,22.08,990,-1816,0,0,208
487315,49.61,0,79,1.77,79.53,-1786,0,0,213
487393,49.61,0,78,22.08,990,-1781,0,0,213
487472,49.61,0,79,1.77,79.53,-1804,0,0,206
487548,49.61,0,76,22.08,990,-1798,0,0,206
487627,49.61,0,79,1.77,79.53,-1769,0,0,209
487704,49.61,0,77,22.08,990,-1769,0,0,207
487783,49.61,0,79,1.77,79.53,-1804,0,0,205
487861,49.61,0,78,22.08,990,-1781,0,0,205
487940,49.61,1,79,22.08,990,-1775,0,0,210
488018,49.61,0,78,1.8,80.55,-1810,0,0,213
488095,50,0,77,22.08,990,-1816,0,0,209
488174,50,0,79,1.77,79.53,-1786,0,0,208
488251,50,0,77,22.08,990,-1775,0,0,211
488331,50,0,80,1.75,78.54,-1798,0,0,211
488408,50,0,77,22.08,990,-1798,0,0,206
488486,50,0,78,1.8,80.55,-1769,0,0,204
488563,50,0,77,22.08,990,-1775,0,0,209
488642,50,0,79,1.77,79.53,-1804,0,0,206
488719,50,0,77,22.08,990,-1810,0,0,205
488799,50,0,80,1.75,78.54,-1786,0,0,211
488876,50,0,77,22.08,990,-1786,0,0,212
488954,50,1,78,22.08,990,-1810,0,0,208
489033,50,0,79,1.77,79.53,-1810,0,0,208
489110,50,1,77,22.08,990,-1775,0,0,210
489190,50,0,80,1.75,78.54,-1775,0,0,209
489267,50,0,77,22.08,990,-1798,0,0,205
489346,50,0,79,1.77,79.53,-1798,0,0,205
489422,50,0,76,22.08,990,-1775,0,0,209
489501,50,0,79,1.77,79.53,-1804,0,0,211
489578,50,0,77,22.08,990,-1816,0,0,207
489658,50,0,80,1.75,78.54,-1792,0,0,208
489735,50.39,0,77,22.08,990,-1781,0,0,209
489814,50.39,0,78,1.8,80.55,-1810,0,0,212
489890,50.39,0,77,22.08,990,-1804,0,0,207
489969,50.39,1,79,22.08,990,-1775,0,0,205
490048,50.39,0,79,1.77,79.53,-1763,0,0,209
490126,50.39,1,78,22.08,990,-1798,0,0,205
490205,50.39,0,79,1.77,79.53,-1798,0,0,205
490281,50.39,0,76,22.08,990,-1781,0,0,209
490360,50.39,0,79,1.77,79.53,-1781,0,0,211
490437,50.39,0,77,22.08,990,-1816,0,0,208
490516,50.39,0,79,1.77,79.53,-1816,0,0,209
490594,50.39,0,78,22.08,990,-1781,0,0,212
490673,50.39,0,79,1.77,79.53,-1775,0,0,210
490749,50.39,0,76,22.08,990,-1798,0,0,207
490828,50.39,0,79,1.77,79.53,-1769,0,0,205
490905,50.39,0,77,22.08,990,-1769,0,0,207
490985,50.39,0,79,1.77,79.53,-1798,0,0,209
491062,50.39,0,78,22.08,990,-1810,0,0,206
491141,50.39,1,79,22.08,990,-1781,0,0,207
491219,50.39,0,78,1.8,80.55,-1781,0,0,211
491296,50.39,1,77,22.08,990,-1816,0,0,213
491375,50.79,0,79,1.77,79.53,-1816,0,0,209
491453,50.79,0,78,22.08,990,-1781,0,0,209
491532,50.79,0,79,1.77,79.53,-1775,0,0,211
491609,50.79,0,77,22.08,990,-1798,0,0,206
491687,50.79,0,78,1.8,80.55,-1792,0,0,205
491764,50.79,0,77,22.08,990,-1775,0,0,209
491843,50.79,0,79,1.77,79.53,-1775,0,0,210
491921,50.79,0,78,22.08,990,-1810,0,0,207
492000,50.79,0,79,1.77,79.53,-1810,0,0,208
492077,50.79,0,77,22.08,990,-1786,0,0,209
492155,50.79,0,78,1.8,80.55,-1792,0,0,213
492232,50.79,0,77,22.08,990,-1810,0,0,208
492311,50.79,1,79,22.08,990,-1781,0,0,207
492391,50.79,0,80,1.75,78.54,-1769,0,0,209
492468,50.79,1,77,22.08,990,-1792,0,0,210
492547,50.79,0,79,1.77,79.53,-1798,0,0,205
492623,50.79,0,76,22.08,990,-1781,0,0,205
492702,50.79,0,79,1.77,79.53,-1775,0,0,211
492779,50.79,0,77,22.08,990,-1810,0,0,213
492859,50.79,0,80,1.75,78.54,-1816,0,0,208
492936,50.79,0,77,22.08,990,-1786,0,0,212
493015,51.18,0,79,1.77,79.53,-1781,0,0,212
493091,51.18,0,76,22.08,990,-1804,0,0,207
493170,51.18,0,79,1.77,79.53,-1798,0,0,205
493248,51.18,0,77,22.08,990,-1769,0,0,208
493327,51.18,0,80,1.75,78.54,-1769,0,0,209
493404,51.18,0,77,22.08,990,-1804,0,0,202
493483,51.18,0,78,1.8,80.55,-1804,0,0,206
493559,51.18,0,77,22.08,990,-1781,0,0,211
493638,51.18,1,79,22.08,990,-1810,0,0,212
493718,51.18,0,80,1.75,78.54,-1816,0,0,209
493795,51.18,1,77,22.08,990,-1781,0,0,208
493874,51.18,0,79,1.77,79.53,-1775,0,0,210
493950,51.18,0,76,22.08,990,-1798,0,0,211
494029,51.18,0,79,1.77,79.53,-1798,0,0,205
494106,51.18,0,77,22.08,990,-1769,0,0,204
494186,51.18,0,80,1.75,78.54,-1769,0,0,209
494263,51.18,0,77,22.08,990,-1804,0,0,209
494342,51.18,0,79,1.77,79.53,-1804,0,0,207
494418,51.18,0,76,22.08,990,-1786,0,0,211
494497,51.18,0,79,1.77,79.53,-1786,0,0,212
494574,51.18,0,77,22.08,990,-1810,0,0,208
494654,51.57,0,80,1.75,78.54,-1804,0,0,206
494731,51.57,0,77,22.08,990,-1769,0,0,207
494810,51.57,0,79,1.77,79.53,-1769,0,0,209
494886,51.57,0,76,22.08,990,-1798,0,0,205
494965,51.57,1,79,22.08,990,-1786,0,0,205
495045,51.57,0,79,1.77,79.53,-1775,0,0,209
495122,51.57,1,78,22.08,990,-1810,0,0,211
495201,51.57,0,79,1.77,79.53,-1816,0,0,208
495278,51.57,1,77,22.08,990,-1792,0,0,208
495356,51.57,0,78,1.8,80.55,-1781,0,0,213
495433,51.57,0,77,22.08,990,-1804,0,0,213
495513,51.57,0,80,1.75,78.54,-1804,0,0,207
495590,51.57,0,77,22.08,990,-1769,0,0,206
495669,51.57,0,79,1.77,79.53,-1769,0,0,209
495746,51.57,0,77,22.08,990,-1804,0,0,205
495824,51.57,0,78,1.8,80.55,-1804,0,0,206
495901,51.57,0,77,22.08,990,-1781,0,0,211
495981,51.57,0,80,1.75,78.54,-1781,0,0,212
496058,51.57,0,77,22.08,990,-1816,0,0,208
496137,51.57,0,79,1.77,79.53,-1810,0,0,209
496214,51.57,0,76,22.08,990,-1775,0,0,211
496292,51.97,0,79,1.77,79.53,-1775,0,0,210
496369,51.97,0,77,22.08,990,-1798,0,0,203
496449,51.97,0,80,1.75,78.54,-1769,0,0,204
496526,51.97,0,77,22.08,990,-1775,0,0,208
496605,51.97,1,79,22.08,990,-1816,0,0,210
496684,51.97,0,79,1.77,79.53,-1810,0,0,207
496760,51.97,1,76,22.08,990,-1786,0,0,207
496839,51.97,0,79,1.77,79.53,-1781,0,0,212
496917,51.97,1,78,22.08,990,-1810,0,0,213
496996,51.97,0,79,1.77,79.53,-1810,0,0,208
497073,51.97,0,77,22.08,990,-1775,0,0,211
497152,51.97,0,78,1.8,80.55,-1769,0,0,209
497228,51.97,0,77,22.08,990,-1798,0,0,205
497308,51.97,0,79,1.77,79.53,-1798,0,0,205
497385,51.97,0,78,22.08,990,-1781,0,0,209
497464,51.97,0,79,1.77,79.53,-1781,0,0,211
497541,51.97,0,77,22.08,990,-1816,0,0,208
497619,51.97,0,78,1.8,80.55,-1810,0,0,208
497696,51.97,0,77,22.08,990,-1781,0,0,212
497776,51.97,0,80,1.75,78.54,-1804,0,0,212
497853,51.97,0,77,22.08,990,-1804,0,0,207
497932,52.36,0,79,1.77,79.53,-1769,0,0,205
498009,52.36,0,77,22.08,990,-1763,0,0,209
498087,52.36,0,78,1.8,80.55,-1792,0,0,209
498164,52.36,0,77,22.08,990,-1810,0,0,203
498244,52.36,1,80,22.08,990,-1798,0,0,205
498323,52.36,0,79,1.77,79.53,-1775,0,0,211
498400,52.36,1,77,22.08,990,-1827,0,0,212
498479,52.36,0,79,1.77,79.53,-1816,0,0,208
498555,52.36,1,76,22.08,990,-1781,0,0,212
498634,52.36,0,79,1.77,79.53,-1775,0,0,210
498712,52.36,1,78,22.08,990,-1798,0,0,206
498791,52.36,0,79,1.77,79.53,-1792,0,0,205
498868,52.36,1,77,22.08,990,-1769,0,0,208
498947,52.36,0,79,1.77,79.53,-1775,0,0,209
499023,52.36,0,76,22.08,990,-1810,0,0,206
499102,52.36,0,79,1.77,79.53,-1786,0,0,207
499180,52.36,0,78,22.08,990,-1786,0,0,211
499259,52.36,0,79,1.77,79.53,-1816,0,0,213
499336,52.36,0,77,22.08,990,-1810,0,0,208
499415,52.36,0,79,1.77,79.53,-1775,0,0,206
499491,52.36,0,76,22.08,990,-1769,0,0,209
499571,52.76,0,79,1.77,79.53,-1792,0,0,209
499648,52.76,0,78,22.08,990,-1804,0,0,205
499727,52.76,0,79,1.77,79.53,-1775,0,0,209
499804,52.76,0,77,22.08,990,-1781,0,0,210
499883,52.76,0,78,1.8,80.55,-1810,0,0,207
499959,52.76,0,77,22.08,990,-1816,0,0,208
500039,52.76,0,80,1.75,78.54,-1786,0,0,212
500116,52.76,0,77,22.08,990,-1781,0,0,212
500195,52.76,0,79,1.77,79.53,-1804,0,0,207
500272,52.76,0,77,22.08,990,-1769,0,0,202
500350,52.76,0,78,1.8,80.55,-1763,0,0,209
500427,52.76,0,77,22.08,990,-1798,0,0,207
500507,52.76,1,80,22.08,990,-1822,0,0,205
500586,52.76,0,79,1.77,79.53,-1781,0,0,205
500663,52.76,1,77,22.08,990,-1792,0,0,211
500742,52.76,0,79,1.77,79.53,-1810,0,0,213
500818,52.76,1,76,22.08,990,-1822,0,0,208
500897,52.76,0,79,1.77,79.53,-1786,0,0,207
500975,52.76,1,78,22.08,990,-1775,0,0,211
501054,52.76,0,79,1.77,79.53,-1798,0,0,210
501131,52.76,1,77,22.08,990,-1798,0,0,205
501210,53.15,0,79,1.77,79.53,-1769,0,0,208
501286,53.15,0,76,22.08,990,-1781,0,0,209
501365,53.15,0,79,1.77,79.53,-1804,0,0,206
501443,53.15,0,78,22.08,990,-1810,0,0,207
501522,53.15,0,79,1.77,79.53,-1781,0,0,211
501599,53.15,0,77,22.08,990,-1786,0,0,213
501678,53.15,0,79,1.77,79.53,-1810,0,0,208
501754,53.15,0,76,22.08,990,-1781,0,0,207
501834,53.15,0,79,1.77,79.53,-1769,0,0,209
